,strategy,test_len,model,metric,imp
26,target_close_all_lags,260,Ridge,neg_median_absolute_error,"[ 3.34292841e+01  2.03858488e+00 -1.62036803e+00  1.21244416e+00
 -1.07493077e-01  3.97972897e-01  2.36473426e-01 -6.80608795e-03
  1.18596586e-01 -1.08816719e-01]"
27,target_close_all_lags,260,RandomForest,neg_median_absolute_error,"[9.49304198e-01 2.80970905e-02 1.45647187e-02 2.67473750e-04
 7.66914154e-03 1.27798953e-05 1.37453589e-05 1.52553964e-05
 6.67574944e-06 4.89211047e-05]"
28,target_close_all_lags,260,XGB,neg_median_absolute_error,"[6.8460697e-01 2.1440677e-01 5.7067301e-02 8.6615710e-03 9.5344726e-03
 1.3559277e-02 2.8736462e-04 1.1571690e-03 8.1520493e-04 9.9039432e-03]"
29,target_close_all_lags,260,SVR,neg_median_absolute_error,"[ 0.93963338  0.05750739 -0.01382808 -0.0144577  -0.00349974  0.04396375
  0.00153398 -0.00253848  0.00775141 -0.01397557]"
0,target_close_all_attributes,260,LR,explained_variance,"[-5.31155206e+00  4.32957774e+00  1.08704773e+01  2.40508110e+01
 -2.78291606e-02 -7.94538430e-02 -2.77407060e+00 -1.10981679e-01
 -1.89948279e+00 -8.22570744e-01 -1.70951586e+00 -1.53182147e+00
  9.24158980e-01 -9.66295833e-02  4.91563077e-02  4.17001428e+00
  3.48356089e+00  2.08934226e-01 -1.90561249e+00 -2.06257314e+01
 -2.34296318e+01 -2.50088840e+01  5.12255442e+01  5.12255442e+01
 -3.14825669e+01 -1.91705973e-03  3.49084930e-02 -1.73948796e-02
 -2.38335400e-03 -1.34186777e-02  2.31757833e-02 -1.30951093e-02
 -3.02093076e-02 -1.26161876e-02 -8.01250143e-03  3.50265957e-03
  6.01499903e-02  1.50283831e-02 -4.54555758e-02  3.67341190e-03
  7.23393372e-03 -5.31045518e-03]"
1,target_close_all_attributes,260,Lasso,explained_variance,"[ 1.79376172e+01  8.28638211e+00  1.57154557e+00  7.77604266e+00
 -5.24744484e-02 -0.00000000e+00 -0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -0.00000000e+00  1.45670068e-01  0.00000000e+00
  0.00000000e+00 -0.00000000e+00 -8.04900370e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.39734412e-03  2.54929567e-02 -3.11007711e-03
  0.00000000e+00 -1.33168083e-02  1.34254764e-03 -6.26126570e-03
 -1.81170635e-02 -1.24089755e-02  3.08748444e-03 -0.00000000e+00
  4.57910201e-02  1.80717974e-03 -4.22727945e-02  0.00000000e+00
  0.00000000e+00 -0.00000000e+00]"
2,target_close_all_attributes,260,Ridge,explained_variance,"[-5.29553994e+00  4.32655416e+00  1.08481866e+01  2.40012876e+01
 -2.76718939e-02 -1.28753307e-01 -2.80200811e+00 -1.27129717e-01
 -1.90153380e+00 -8.23190832e-01 -1.69208968e+00 -1.52275185e+00
  9.00156465e-01 -8.28174856e-02  4.89065595e-02  4.14001654e+00
  3.45564255e+00  2.07907201e-01 -1.85162435e+00 -2.00553414e+01
 -2.29905646e+01 -2.43729193e+01  5.02566398e+01  5.02566398e+01
 -3.09933803e+01 -1.85921872e-03  3.49213702e-02 -1.74165804e-02
 -2.41869104e-03 -1.34308458e-02  2.31013901e-02 -1.30262355e-02
 -3.01195428e-02 -1.26052049e-02 -7.92023070e-03  3.45797869e-03
  6.00759738e-02  1.48476097e-02 -4.55160567e-02  3.69062416e-03
  7.32759320e-03 -5.23522540e-03]"
3,target_close_all_attributes,260,RandomForest,explained_variance,"[5.04695460e-02 4.20628224e-01 1.44463898e-01 2.63988567e-01
 3.27132363e-06 9.32035161e-03 2.96556654e-03 5.42456094e-03
 7.92644716e-06 1.22161151e-05 3.35952446e-06 3.38346270e-06
 2.08553133e-06 1.58970663e-05 9.55177703e-07 2.27824475e-02
 2.54611192e-03 1.26615239e-05 7.71129847e-06 1.74841930e-02
 6.01865772e-03 2.23730671e-02 1.43110653e-02 8.60027964e-03
 8.55012921e-03 0.00000000e+00 3.96761770e-07 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.55266069e-07 0.00000000e+00 3.01533629e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]"
4,target_close_all_attributes,260,XGB,explained_variance,"[1.4416589e-01 3.8038456e-01 1.0979654e-01 2.1351419e-01 1.9937888e-05
 3.4710357e-03 3.1701393e-02 1.4469582e-03 1.0696453e-03 4.4417083e-03
 6.9159904e-04 5.0357739e-05 3.1795970e-04 1.0962795e-03 5.5495992e-05
 1.0174471e-02 4.0853366e-02 3.3614022e-05 3.0247478e-05 2.1664163e-02
 1.6570120e-04 2.8745853e-03 2.5066556e-02 0.0000000e+00 6.4662732e-03
 8.4014619e-06 8.2209815e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5670716e-04 0.0000000e+00
 0.0000000e+00 1.7865201e-05 2.6611609e-05 9.9761623e-05 3.9970215e-05
 1.5899144e-05 0.0000000e+00]"
5,target_close_all_attributes,260,SVR,explained_variance,"[1.4416589e-01 3.8038456e-01 1.0979654e-01 2.1351419e-01 1.9937888e-05
 3.4710357e-03 3.1701393e-02 1.4469582e-03 1.0696453e-03 4.4417083e-03
 6.9159904e-04 5.0357739e-05 3.1795970e-04 1.0962795e-03 5.5495992e-05
 1.0174471e-02 4.0853366e-02 3.3614022e-05 3.0247478e-05 2.1664163e-02
 1.6570120e-04 2.8745853e-03 2.5066556e-02 0.0000000e+00 6.4662732e-03
 8.4014619e-06 8.2209815e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5670716e-04 0.0000000e+00
 0.0000000e+00 1.7865201e-05 2.6611609e-05 9.9761623e-05 3.9970215e-05
 1.5899144e-05 0.0000000e+00]"
6,target_close_all_attributes,260,LR,r2,"[-5.31155206e+00  4.32957774e+00  1.08704773e+01  2.40508110e+01
 -2.78291606e-02 -7.94538430e-02 -2.77407060e+00 -1.10981679e-01
 -1.89948279e+00 -8.22570744e-01 -1.70951586e+00 -1.53182147e+00
  9.24158980e-01 -9.66295833e-02  4.91563077e-02  4.17001428e+00
  3.48356089e+00  2.08934226e-01 -1.90561249e+00 -2.06257314e+01
 -2.34296318e+01 -2.50088840e+01  5.12255442e+01  5.12255442e+01
 -3.14825669e+01 -1.91705973e-03  3.49084930e-02 -1.73948796e-02
 -2.38335400e-03 -1.34186777e-02  2.31757833e-02 -1.30951093e-02
 -3.02093076e-02 -1.26161876e-02 -8.01250143e-03  3.50265957e-03
  6.01499903e-02  1.50283831e-02 -4.54555758e-02  3.67341190e-03
  7.23393372e-03 -5.31045518e-03]"
7,target_close_all_attributes,260,Lasso,r2,"[ 1.79376172e+01  8.28638211e+00  1.57154557e+00  7.77604266e+00
 -5.24744484e-02 -0.00000000e+00 -0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -0.00000000e+00  1.45670068e-01  0.00000000e+00
  0.00000000e+00 -0.00000000e+00 -8.04900370e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.39734412e-03  2.54929567e-02 -3.11007711e-03
  0.00000000e+00 -1.33168083e-02  1.34254764e-03 -6.26126570e-03
 -1.81170635e-02 -1.24089755e-02  3.08748444e-03 -0.00000000e+00
  4.57910201e-02  1.80717974e-03 -4.22727945e-02  0.00000000e+00
  0.00000000e+00 -0.00000000e+00]"
8,target_close_all_attributes,260,Ridge,r2,"[-5.29553994e+00  4.32655416e+00  1.08481866e+01  2.40012876e+01
 -2.76718939e-02 -1.28753307e-01 -2.80200811e+00 -1.27129717e-01
 -1.90153380e+00 -8.23190832e-01 -1.69208968e+00 -1.52275185e+00
  9.00156465e-01 -8.28174856e-02  4.89065595e-02  4.14001654e+00
  3.45564255e+00  2.07907201e-01 -1.85162435e+00 -2.00553414e+01
 -2.29905646e+01 -2.43729193e+01  5.02566398e+01  5.02566398e+01
 -3.09933803e+01 -1.85921872e-03  3.49213702e-02 -1.74165804e-02
 -2.41869104e-03 -1.34308458e-02  2.31013901e-02 -1.30262355e-02
 -3.01195428e-02 -1.26052049e-02 -7.92023070e-03  3.45797869e-03
  6.00759738e-02  1.48476097e-02 -4.55160567e-02  3.69062416e-03
  7.32759320e-03 -5.23522540e-03]"
9,target_close_all_attributes,260,RandomForest,r2,"[5.04695460e-02 4.20628224e-01 1.44463898e-01 2.63988567e-01
 3.27132363e-06 9.32035161e-03 2.96556654e-03 5.42456094e-03
 7.92644716e-06 1.22161151e-05 3.35952446e-06 3.38346270e-06
 2.08553133e-06 1.58970663e-05 9.55177703e-07 2.27824475e-02
 2.54611192e-03 1.26615239e-05 7.71129847e-06 1.74841930e-02
 6.01865772e-03 2.23730671e-02 1.43110653e-02 8.60027964e-03
 8.55012921e-03 0.00000000e+00 3.96761770e-07 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.55266069e-07 0.00000000e+00 3.01533629e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]"
